174.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,48.08,49.00,48.08,18.62,12.04,0.40,4.82,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
176.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,48.08,49.00,48.08,18.62,12.05,0.42,5.11,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00
178.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,48.08,49.00,48.08,18.62,12.04,0.48,5.78,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
180.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,48.08,48.08,48.08,49.00,47.15,18.62,12.04,0.49,5.88,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49
182.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,49.00,49.00,48.08,18.62,12.04,0.48,5.73,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
184.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,48.08,48.08,49.00,49.00,47.15,18.62,12.04,0.47,5.64,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00
186.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,48.08,48.08,48.08,48.08,49.00,47.15,18.56,12.04,0.48,5.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,49.00,49.00,48.08,18.62,12.04,0.47,5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
190.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,48.08,48.08,49.00,49.00,48.08,18.62,12.04,0.48,5.76,0.06,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00
192.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,48.08,48.08,48.08,49.00,49.00,48.08,18.62,12.04,0.50,5.97,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00
194.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,48.08,48.08,49.00,49.00,49.00,48.08,18.62,12.04,0.50,6.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
196.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,48.08,48.08,48.08,49.00,49.00,48.08,18.56,12.04,0.50,5.97,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00
198.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,48.08,48.08,48.08,49.00,49.00,48.08,18.62,12.04,0.49,5.91,0.06,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00
200.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,48.08,48.08,49.00,49.00,49.00,48.08,18.62,12.05,0.49,5.95,0.06,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00
202.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.00,48.08,48.08,49.00,49.00,49.00,49.00,18.56,12.04,0.49,5.94,0.06,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00
204.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.00,48.08,48.08,49.00,49.00,49.92,48.08,18.62,12.05,0.46,5.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
206.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.00,48.08,48.08,49.00,49.00,49.00,48.08,18.56,12.05,0.47,5.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
208.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.00,48.08,49.00,49.00,49.00,49.92,48.08,18.56,12.05,0.48,5.77,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
210.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.00,48.08,48.08,49.00,49.00,49.92,49.00,18.62,12.04,0.48,5.74,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
212.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.00,48.08,49.00,49.00,49.92,49.92,49.00,18.62,12.04,0.49,5.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
214.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.00,49.00,49.00,49.00,49.92,49.92,49.00,18.56,12.05,0.46,5.50,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00
216.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.00,48.08,49.00,49.00,49.92,49.92,49.00,18.56,12.05,0.49,5.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
218.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.00,49.00,49.00,49.00,49.92,49.92,49.00,18.62,12.04,0.50,6.03,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00
220.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.00,49.00,49.00,49.00,49.92,49.92,49.00,18.56,12.04,0.49,5.92,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
222.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.00,49.00,49.00,49.00,49.92,49.92,49.00,18.62,12.04,0.50,6.02,0.12,0.00,0.00,0.00,0.00,0.49,0.00,0.49,0.00
224.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.00,49.00,49.00,49.92,49.92,49.92,49.00,18.56,12.04,0.50,6.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
226.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.00,49.00,49.00,49.00,49.92,50.85,49.00,18.56,12.04,0.49,5.94,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00
228.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,50.85,51.77,51.77,51.77,49.92,49.00,49.92,18.62,12.05,0.52,6.31,10.00,0.00,0.00,0.00,0.49,80.10,0.00,0.00,0.00
230.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,50.85,51.77,51.77,51.77,49.92,49.00,49.92,18.56,12.04,0.51,6.20,12.51,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
232.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,49.92,50.85,50.85,50.85,49.00,49.00,49.00,18.56,12.04,0.41,4.97,12.50,0.00,0.49,0.00,9.76,81.86,0.00,0.00,7.84
234.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,51.77,51.77,51.77,51.77,49.92,49.00,50.85,18.56,12.04,0.42,5.05,86.52,83.33,84.80,84.88,84.80,84.80,84.88,84.88,100.00
236.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,51.77,51.77,51.77,51.77,49.92,49.00,50.85,18.56,12.04,0.43,5.18,99.27,98.54,100.00,100.00,96.10,100.00,100.00,100.00,100.00
238.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,51.77,51.77,52.69,51.77,49.92,49.92,50.85,18.56,12.05,0.43,5.17,99.63,100.00,98.06,100.00,98.53,100.00,100.00,100.00,100.00
